DISTANCE;ALTITUDE;DYN_PRESS;SHIP:VELOCITY:SURFACE:MAG;PITCH;g_LOSS
38617.5578449969;32264.0697655736;0.0321985062337511;1317.03639093201;22.2676223418577;3.71733533922163
38640.0338545774;32287.1175156622;0.0321470407588019;1317.65140900741;22.2616852546586;3.71639459886843
38685.0027083127;32298.6429166257;0.0320956562915061;1317.9590888192;22.2499356893956;3.71453274504683
38707.4955600275;32310.1693355558;0.0319931774728759;1318.26688240603;22.244114464415;3.71361024708975
38729.9940321991;32333.2252261933;0.031942074613136;1318.88281032129;22.2382695964029;3.71268396381977
38775.0078258468;32344.7547019473;0.0318910700488347;1319.19094525792;22.2256929802795;3.71069071525692
38797.523151447;32356.2852003754;0.0317893254064927;1319.49919408126;22.2191990458674;3.70966143157278
38820.0440989686;32379.3492697192;0.0317385813235461;1320.11603344456;22.2126749319044;3.70862731646539
38865.1028780729;32390.8828427705;0.0316879372588439;1320.42462363747;22.1997129415144;3.7065726128115
38887.6407035882;32402.4174429119;0.0315869097131024;1320.73332741764;22.1932869804137;3.70555391451642
38932.7332552226;32425.4897284664;0.0315365438407805;1321.35107533522;22.1868708167464;3.70453672289026
38955.2879853556;32437.0274158299;0.0314862455225229;1321.66011928045;22.1741948864261;3.70252699762545
38977.8483397762;32448.5661344;0.0313859352021405;1321.96927629382;22.1679342081267;3.70153432169661
39022.9859698794;32471.6466691813;0.0313359050342513;1322.58792914427;22.1616830558516;3.70054311209316
39045.5632428025;32483.1884875201;0.0312859682207078;1322.89742477573;22.1493244570539;3.69858334987169
39068.1461547069;32494.7313410873;0.0311863593067158;1323.20703315174;22.1432269790518;3.69761638017194
39113.3289067065;32517.8201582474;0.0311366797017917;1323.82658753955;22.1371431451634;3.69665153248983
39135.9287507262;32529.3661238515;0.0310870793358934;1324.13653330538;22.1250763858714;3.69473771710487
39158.5342382296;32540.9131289375;0.0309881494278657;1324.44659149222;22.1190877499251;3.69378784501175
39203.7621648784;32564.0102618826;0.0309388085780062;1325.06704447019;22.1131453924276;3.69284527336872
39226.3846045478;32575.5603918803;0.030889565744071;1325.3774391599;22.1013351039054;3.69097181762978
39249.0126921152;32587.1115658438;0.0307913023832377;1325.68794595508;22.0954837864143;3.69004357015239
39294.2858386949;32610.2170444585;0.0307423060628024;1326.30929506453;22.0896558523413;3.68911899394353
39316.9308915133;32621.7713506222;0.0306933693465546;1326.62013771348;22.0776249731466;3.68721022695153
39339.5816065704;32633.32670419;0.0305957794405799;1326.93109253422;22.0712519134373;3.68619903912885
39384.900014304;32656.4405587162;0.0305470975652549;1327.55333860136;22.0648217229478;3.68517874037257
39407.5677074333;32667.9990621437;0.0304984994594009;1327.86462969338;22.0520003465992;3.68314419331852
39430.2410703508;32679.5586174501;0.0304015514298248;1328.17603273343;22.0456187653048;3.68213146983594
39475.6047930593;32702.6808884887;0.0303531909050209;1328.79917419744;22.0329712583074;3.68012424184571
39498.2951565826;32714.2436061425;0.0303049198586374;1329.11091246911;22.0267021481478;3.67912923356726
39520.9911906953;32725.8073800298;0.0302086088356983;1329.42276221091;22.0204805440142;3.67814172170952
39566.4002747633;32748.9381005814;0.0301605635967836;1330.04679611583;22.0081547024684;3.67618519873499
39589.1133350294;32760.5050492361;0.0301126158699767;1330.35897992573;22.0020469138873;3.67521562552328
39611.8320666135;32772.0730581599;0.0300169189355156;1330.671274836;21.9959731296957;3.67425140887936
39657.2865642993;32795.2122612561;0.0299691869971455;1331.29619773763;21.9839703450967;3.6723458386884
39680.022334034;32806.7834575684;0.0299215251771342;1331.60882543441;21.9780097993832;3.6713994785311
39702.7637889774;32818.3557183451;0.0298264509069396;1331.92156397842;21.972087113252;3.67045909001117
39748.2637484649;32841.5034376946;0.0297790128556174;1332.54737287486;21.960372893678;3.66859902156004
39771.0222532978;32853.0788985129;0.0297316763569176;1332.86044311926;21.9545441432063;3.66767343329151
39793.786450504;32864.6554270968;0.0296371743581807;1333.17362382738;21.9487748641317;3.66675725152578
39839.3319192299;32887.811686932;0.0295900522187093;1333.80031631535;21.9368146754475;3.66485781317189
39862.1131876985;32899.391422253;0.029542991697982;1334.11382866384;21.9304407887138;3.66384548924731
39884.9001457318;32910.972230061;0.0294490859845606;1334.4274519049;21.9239801306552;3.66281933771258
39930.4911572457;32934.1370680351;0.0294022386605705;1335.05503023581;21.9109976453604;3.66075717828648
39953.2952076387;32945.7211002638;0.029355459137547;1335.36898518241;21.9045540544702;3.65973359785822
39976.1049611515;32957.3062093817;0.0292621481075773;1335.68305085755;21.898117723916;3.65871112454347
40021.7415713134;32980.4796622446;0.0292155879762321;1336.31151340325;21.8853658129762;3.65668522390516
40044.5684314068;32992.0680079719;0.029169102922284;1336.62591029839;21.8790428871377;3.65568063124376
40067.4010047681;33003.6574345184;0.0290763296427436;1336.94041730965;21.8727604124992;3.65468242141459
40113.0832620811;33026.8395344263;0.0290300521835389;1337.56976175167;21.8602693987847;3.6526976187096
40135.9329559793;33038.4322098698;0.0289838342704297;1337.88459895551;21.8541016353454;3.6517175066348
40158.7883601124;33050.0259703016;0.0288916202212567;1338.19954600523;21.8479464961586;3.65073935847875
40204.5163188702;33073.2167503563;0.0288455908668181;1338.8297692812;21.8357848199222;3.64880655352269
40227.3888670458;33084.8137719462;0.0287996457790272;1339.14504531734;21.829758711142;3.64784878803628
40250.2671386737;33096.4118826425;0.0287079578324224;1339.46043085175;21.8237703907885;3.64689698851708
40296.0408328266;33119.6113755644;0.0286622163524166;1340.09153010706;21.8118872436798;3.64500813164785
40318.9362684226;33131.2127599014;0.0286165169363996;1340.40724366125;21.8060013092484;3.64407248912666
40341.8374210376;33142.8152374699;0.0285253602131769;1340.72306660279;21.8001313555348;3.64313934863914
40387.6569066439;33166.0234769112;0.0284798579308681;1341.35504005155;21.7884666694589;3.64128491204094
40410.5752396364;33177.6292407913;0.0284344356028587;1341.67119043611;21.7826835434047;3.64036546222833
40433.4993026637;33189.2361023189;0.0283437632377499;1341.98744995152;21.7769443155763;3.63945295505722
40479.3646252585;33212.4531217542;0.0282985173235618;1342.62029583883;21.7655430158843;3.6376400997906
40502.3058783106;33224.0632787083;0.0282533491596459;1342.93688204213;21.7598358701457;3.63673258518108
40525.2528742897;33235.6745361048;0.0281631675677302;1343.2535774466;21.7538024689904;3.63577315224038
40571.1640657502;33258.9003589712;0.0281181620999788;1343.88729579657;21.7413049422804;3.63378566422509
40594.1282676368;33270.5149270194;0.0280732173726085;1344.20431863666;21.7350270001108;3.63278721465311
40617.0982155219;33282.1306011194;0.027983525687106;1344.52145048248;21.7287604548227;3.63179053415575
40663.0553296959;33305.3652709922;0.0279387602579729;1345.1560410735;21.7163354116795;3.62981422941711
40686.0425055595;33316.984269139;0.0278940520757144;1345.47349969319;21.7101832762122;3.62883561876066
40709.0354271892;33328.6043772215;0.0278048395369279;1345.79106702453;21.7040708308016;3.62786328010576
40755.0385203557;33351.8479277402;0.027760300697714;1346.42652777792;21.6919509804054;3.62593519003674
40778.0486885203;33363.4713722612;0.0277158249892559;1346.74442085683;21.6859524996234;3.62498085987924
40801.0646118073;33375.0959307745;0.0276270406311226;1347.06242244329;21.6799975174076;3.62403341083849
40847.1137201663;33398.348394896;0.027582727749729;1347.69875072805;21.6681898866973;3.62215467848989
40870.1469082616;33409.9763023341;0.0275384739702796;1348.01707711435;21.6623382655719;3.62122356001533
40893.1858543065;33421.6053280288;0.0274501347825042;1348.33551174247;21.6565166424782;3.62029717738985
40939.2810230228;33444.866737896;0.0274060371815223;1348.97270563417;21.644959073487;3.61845793502461
40962.3372486746;33456.4991211995;0.027361998342633;1349.29146451155;21.6391592894525;3.61753491654276
40985.3992414346;33468.1326252025;0.027274077053318;1349.61033185281;21.6330166307558;3.61655729015321
41031.5405117634;33491.4030037011;0.0272301940305737;1350.24839175397;21.6202990171324;3.61453310375388
41054.6197986692;33503.0398804874;0.0271863543474227;1350.56758428235;21.6139013162779;3.61351475269017
41077.7048553469;33514.6778837376;0.027098838990319;1350.88688522422;21.6075275813442;3.6125001715897
41123.8922838162;33537.9572739851;0.0270551535246452;1351.52581202921;21.5948594531036;3.61048350639979
41146.9946521155;33549.5986627626;0.0270115319224464;1351.84543776537;21.5885706467412;3.60948231291545
41170.1028023379;33561.2411822783;0.0269244073166645;1352.16517160145;21.5823348842681;3.60848952121302
41216.3364287499;33584.529616642;0.0268809211298967;1352.80496358278;21.569924544551;3.60651355189949
41239.4619077865;33596.1755336323;0.0268374798814101;1353.12502153534;21.5637568117668;3.60553146501121
